Title,Publication Year,Image URL,Article Content,Article Description
"Des voitures électriques avec 2000 km d’autonomie, un bug gênant sur les Galaxy S23 et une sacoche vélo chez Decathlon",2024,https://images.frandroid.com/wp-content/uploads/2023/02/samsung-galaxy-s23-6-scaled.jpg,"Vous navez pas eu le temps de suivre lactualité hier? Voici ce qui a marqué le mercredi 3 avril : une technologie de batterie révolutionnaire pour les voitures électriques, un bug sur les Galaxy S23 … [+1640 chars]","Vous n’avez pas eu le temps de suivre l’actualité hier ? Voici ce qui a marqué le mercredi 3 avril : une technologie de batterie révolutionnaire pour les voitures électriques, un bug sur les Galaxy S23 et une nouvelle sacoche vélo chez Decathlon. Pour ne manq…"
"« Dans 80 % des cas, une blessure comme la mienne entraîne la mort. J’ai tiré le bon numéro du loto de la malchance »",2024,https://img.lemde.fr/2022/06/22/0/0/3543/2362/1440/960/60/0/a4b45b6_1655908005017-le-monde-campus-v02.jpg,"CLARA DUPRÉ
La première fois quon ma dit que je ne marcherai plus, cétait en octobre 2022. Jai alors 28 ans et je suis sur la table dopération dun hôpital des Pays-Bas. Je ne sens plus mes membres, … [+2492 chars]","« Premières fois » : récits de moments charnières autour du passage à l’âge adulte. Cette semaine, Tifany Huot-Marchand, 29 ans, étudiante et ex-athlète olympique, raconte le dur chemin de la tétraplégie à la reprise du sport."
Paris 2024 : le parcours du marathon chamboule les habitudes d’entraînement des athlètes,2024,https://img.lemde.fr/2024/04/02/0/0/6731/4487/1440/960/60/0/de10c1c_1712074975112-000-33ch6yn.jpg,"Des coureurs lors du marathon de Paris, le 2 avril 2023. GEOFFROY VAN DER HASSELT / AFP
« Tony Estanguet a dit quil voulait casser les codes. Je crois quil va nous casser les jambes. » Le rire nerve… [+2823 chars]","Les sportifs qualifiés pour les marathons féminin et masculin des Jeux olympiques sont obligés d’adapter, dès maintenant, leur préparation en vue des épreuves des 10 et 11 août, car le tracé comporte de nombreuses côtes à mi-parcours."
"Paris-Roubaix 2024 : la tranchée d’Arenberg, ce secteur pavé qui a brisé des dizaines de coureurs",2024,https://img.lemde.fr/2015/04/12/36/0/3682/2455/1440/960/60/0/ill_4614540_d887_763686.jpg,"Les coureurs passent dans la tranchée d'Arenberg, lors de Paris-Roubaix 2015. AFP/FRANCOIS LO PRESTI
La tranchée dArenberg est lendroit au monde où les cyclistes chutent le plus. Ce nest pas un col … [+3015 chars]","En prévision de l’épreuve, qui se tient ce dimanche, le célèbre secteur pavé a été réaménagé avec une chicane pour que le peloton l’aborde moins vite. Car il est le lieu le plus accidentogène du cyclisme, avec ses victimes stars et de nombreux oubliés."
Énorme autonomie et grosse baisse de prix pour le vélo électrique Riverside 520 E de Décathlon,2024,https://www.numerama.com/wp-content/uploads/2024/04/riverside-520e.jpg,"[Deal du jour] L’arrivée des beaux jours donne envie de troquer les transports en commun ou sa voiture pour circuler à vélo. Décathlon en profite pour brader quelques modèles de vélo électrique, dont… [+2729 chars]","[Deal du jour] L'arrivée des beaux jours donne envie de troquer les transports en commun ou sa voiture pour circuler à vélo. Décathlon en profite pour brader quelques modèles de vélo électrique, dont le Riverside 520 E."
"Au p’tit bonheur : « Un retraité qui me dit : “Je m’ennuie”, je n’ai plus envie de lui adresser la parole. Bouge-toi ! Je suis heureux, moi ! »",2024,https://img.lemde.fr/2024/04/09/6/0/4240/2826/1440/960/60/0/63dc351_1712677854939-bruno-leger-portrait-10-2.jpg,"« Mon père est mort il y a quelques jours. Jai tellement pleuré. Je crois que cest pour ça que Dieu a inventé les larmes, non ? Il avait la maladie dAlzheimer, comme Sean Connery, qui a joué James Bo… [+2556 chars]","Pour cette série, la journaliste et réalisatrice Stefania Rousselle part sur les routes de France, avec une question simple : « Comment allez-vous ? » Cette semaine, Bruno Léger, 64 ans, cheminot à la retraite à Rouen."
"Moteur, maniabilité, système… : comment bien choisir un vélo pliant",2024,https://www.numerama.com/wp-content/uploads/2024/03/velo-pliant-decathlon.jpg,"Brompton, Decathlon E-Fold, Moma E-Bike et E-fat… les vélos pliants se multiplient sur nos routes, à mesure que la pratique se développe chez les urbains. Le vélo pliable est-il fait pour vous ? Quel… [+10024 chars]","Brompton, Decathlon E-Fold, Moma E-Bike et E-fat... les vélos pliants se multiplient sur nos routes, à mesure que la pratique se développe chez les urbains. Le vélo pliable est-il fait pour vous ? Quels sont les avantages et les inconvénients du vélorigami ? …"
Test du Tenways CG009 : la meilleure alternative à VanMoof et Cowboy en vélo électrique urbain ?,2024,https://www.01net.com/app/uploads/2024/03/Tenways-CG009-2.jpg,"Avec son design très réussi, ce VAE a de quoi séduire au premier regard. Mais est-il pour autant aussi performant et agréable à piloter que ses concurrents directs ? « Lenfant caché dun VanMoof et du… [+8939 chars]","Avec son design très réussi, ce VAE a de quoi séduire au premier regard. Mais est-il pour autant aussi performant et agréable à piloter que ses concurrents directs ?"
Riverside 540 E : il ne reste que quelques modèles du VAE de Décathlon en promotion,2024,https://www.numerama.com/wp-content/uploads/2024/04/riverside-540-e.jpg,"[Deal du jour] Avec le beau temps qui revient, l’envie de troquer sa voiture ou les transports en commun pour un vélo se fait plus forte. Le vélo électrique tout chemin Riverside 540 E de Décathlon, … [+4031 chars]","[Deal du jour] Avec le beau temps qui revient, l'envie de troquer sa voiture ou les transports en commun pour un vélo se fait plus forte. Le vélo électrique tout chemin Riverside 540 E de Décathlon, actuellement en promo, est idéal pour les trajets du quotidi…"
Test Kalkhoff Image C Advance+ : ce vélo électrique compact est une pépite,2024,https://www.01net.com/app/uploads/2024/03/Kalkhoff-Image-C-Advance-1.jpg,"Avec ses petites roues de 20 pouces, ce modèle de poche du constructeur allemand est taillé pour une utilisation urbaine. Mais il cache également bien dautres atouts insoupçonnés. Attention coup de c… [+8246 chars]","Avec ses petites roues de 20 pouces, ce modèle de poche du constructeur allemand est taillé pour une utilisation urbaine. Mais il cache également bien d’autres atouts insoupçonnés."
Pari réussi pour Anne Hidalgo : le vélo passe devant la voiture à Paris !,2024,https://pic.clubic.com/v1/images/2165986/raw,"Pas de surprise, cette bonne vieille voiture reste le premier mode motorisé utilisé à léchelle de la région, avec une forte prépondérance en grande couronne. Du côté de Paris et la petite couronne, c… [+624 chars]","L'Institut Paris Région est formel, le vélo est en progression à Paris (et la petite couronne), et se place désormais largement devant les déplacements à quatre roues."
Moustache J : le vélo électrique de l’année 2023 dégaine des nouvelles versions pour la ville et le tout-chemin,2024,https://images.frandroid.com/wp-content/uploads/2024/04/moustache-jon-automatiq-2024.jpg,"Lancé voilà 6 mois, le plus haut de gamme des vélos électrique polyvalents de Moustache, à savoir le Moustache J, accueille deux nouvelles transmissions : le moyeu Shimano Nexus 5 et le variateur aut… [+2668 chars]","Lancé voilà 6 mois, le plus haut de gamme des vélos électrique polyvalents de Moustache, à savoir le Moustache J, accueille deux nouvelles transmissions : le moyeu Shimano Nexus 5 et le variateur automatique Enviolo. Présentation."
"Au bord de la faillite, cet acteur européen du vélo est sauvé grâce à un acte « symbolique »",2024,https://images.frandroid.com/wp-content/uploads/2024/03/fahrradde.jpeg,"Sous la houlette du groupe Internetstores GmbH, qui a entrepris une procédure dinsolvabilité le 1er janvier 2024, le site Fahrrad.de - spécialisé dans la vente de vélos et de matériels - semble avoir… [+2241 chars]","Sous la houlette du groupe Internetstores GmbH, qui a entrepris une procédure d’insolvabilité le 1er janvier 2024, le site Fahrrad.de - spécialisé dans la vente de vélos et de matériels - semble avoir trouvé une issue par le biais de son fondateur René Marius…"
Est-il plus difficile de passer son permis de conduire après 30 ans?,2024,https://www.slate.fr/uploads/store/story_266480/original_266480.jpg,"Rite de passage de la majorité pour certains, examen rébarbatif et inutile pour d'autres: le permis de conduire n'est pas toujours passé dès les 18 bougies soufflées. De nombreux adultes préfèrent at… [+8117 chars]","Comme le ski ou le vélo, apprendre plus vieux apporte son lot de difficultés."
Pourquoi l’Europe n’a jamais aussi peu importé de vélos depuis 10 ans,2024,https://images.frandroid.com/wp-content/uploads/2024/03/velo-2-scaled.jpg,"Selon les données de Bike EU, les importations européennes de vélos nont jamais été aussi faibles depuis 10 ans. Tous les marchés exportateurs subissent un net recul, souvent à deux chiffres. Inflati… [+2925 chars]","Selon les données de Bike EU, les importations européennes de vélos n’ont jamais été aussi faibles depuis 10 ans. Tous les marchés exportateurs subissent un net recul, souvent à deux chiffres. Inflation, baisse de la demande et consommateurs déjà équipés font…"
"La voiture électrique aux 1000 km d’autonomie qui ne sert à rien, la batterie solide et le vélo électrique au moteur central – L’actu Survoltés de la semaine",2024,https://images.frandroid.com/wp-content/uploads/2024/04/nio-et5-touring-00004.jpg,"Cette semaine, l'actualité était chargée sur Survoltés. Entre le patron de la Nio électrique dotée de 1000 km qui annonce que ça ne sert à rien, la batterie solide de l'IM L6 (cousin de la MG4) qui a… [+2359 chars]","Cette semaine, l'actualité était chargée sur Survoltés. Entre le patron de la Nio électrique dotée de 1000 km qui annonce que ça ne sert à rien, la batterie solide de l'IM L6 (cousin de la MG4) qui atteint aussi les 1000 km d'autonomie, et le moteur central r…"
Lime prouve que les vélos électriques en libre-service ont un bel avenir avec ces chiffres records,2024,https://images.frandroid.com/wp-content/uploads/2024/04/velo-electrique-libre-service-lime-paris.jpg,"Dégageant un large bénéfice grâce à ses trottinettes et vélos en libre-service, lentreprise Lime veut s'étendre et battre de nouveaux records en 2024.
La fin des trottinettes électriques en libre-se… [+2390 chars]","Dégageant un large bénéfice grâce à ses trottinettes et vélos en libre-service, l’entreprise Lime veut s'étendre et battre de nouveaux records en 2024."
Lidl casse le prix de ses nouveaux vélos électriques CRIVIT Urban E-Bikes pour leur sortie en France,2024,https://pic.clubic.com/v1/images/2199117/raw,"L'enseigne Lidl persiste et signe sur le marché du vélo électrique. Dans quelques jours, la marque proposera en effet deux modèles CRIVIT en boutique, dont le tarif défie (évidemment) toute concurren… [+1803 chars]","L'enseigne Lidl persiste et signe sur le marché du vélo électrique. Dans quelques jours, la marque proposera en effet deux modèles CRIVIT en boutique, dont le tarif défie (évidemment) toute concurrence."
Aliexpress dézingue le prix de la dernière pompe Xiaomi v2,2024,https://www.journaldugeek.com/app/uploads/2024/03/mipomp2.jpg,"<ul><li>Modes de gonflage prédéfinis</li><li>Bonne autonomie</li><li>Jusqu’à 150psi</li></ul>On ne présente plus cette pompe de Xiaomi, idéale pour le gonflage des pneus de voiture, de moto, de vélo,… [+2485 chars]","La V2 de l'emblématique pompe à air électrique de Xiaomi, la Mijia 2, est disponible durant l'anniversaire Aliexpress pour moins de 30 euros !"
